avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,dead_end_count,env_variant,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,saved_snapshots,seed,source_dir,success_count,success_rate,total_steps,update
2.6935,-5.706666666666671,0,-68.48000000000006,,hard,12,67,barnes_group,0.01588422308365504,0,0.1769,22,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,8960,69
2.5962,-5.5366666666666715,0,-66.44000000000005,,hard,12,65,barnes_group,0.11652179310719173,0,0.176,17,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,9088,70
2.4183,-4.776666666666672,0,-57.32000000000006,,hard,12,56,barnes_group,0.10183101147413254,0,0.1751,20,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,9216,71
2.7461,-4.576666666666665,0,-54.91999999999999,,hard,12,54,barnes_group,0.04695292065540949,0,0.1743,25,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,9344,72
2.7558,-4.565000000000002,0,-54.78000000000003,,hard,12,54,barnes_group,0.058910220861434937,0,0.1734,26,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,9472,73
2.4433,-4.541666666666667,0,-54.50000000000001,,hard,12,54,barnes_group,0.02178384115298589,0,0.1725,27,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,9600,74
2.345,-4.622500000000003,0,-55.47000000000004,,hard,12,55,barnes_group,0.07437060525019963,0,0.1717,19,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,9728,75
2.4282,-4.321666666666666,0,-51.86,,hard,12,51,barnes_group,-0.021598099420468014,0,0.1708,27,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,9856,76
1.9686,-4.164166666666669,0,-49.97000000000003,,hard,12,49,barnes_group,-0.0046458666523297625,0,0.1699,13,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,9984,77
2.0616,-4.291666666666668,0,-51.500000000000014,,hard,12,51,barnes_group,0.030970585842927296,0,0.1691,20,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,10112,78
2.3267,-4.365833333333335,0,-52.390000000000015,,hard,12,52,barnes_group,0.03842241813739141,0,0.1683,30,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,10240,79
2.1621,-3.985833333333336,0,-47.830000000000034,,hard,12,47,barnes_group,0.056922035912672676,0,0.1674,23,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,10368,80
2.135,-4.175000000000002,0,-50.100000000000016,,hard,12,49,barnes_group,0.033497956891854606,0,0.1666,21,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,10496,81
1.9528,-3.7616666666666685,0,-45.14000000000002,,hard,12,44,barnes_group,0.02282571295897166,0,0.1657,20,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,10624,82
1.778,-3.6633333333333353,0,-43.96000000000002,,hard,12,43,barnes_group,0.037649537126223244,0,0.1649,19,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,10752,83
1.6971,-3.409166666666667,0,-40.910000000000004,,hard,12,40,barnes_group,-0.01930992801984151,0,0.1641,18,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,10880,84
1.6182,-3.577500000000003,0,-42.930000000000035,,hard,12,42,barnes_group,0.002928165098031362,0,0.1633,14,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,11008,85
1.7088,-3.887500000000001,0,-46.65000000000001,,hard,12,46,barnes_group,0.04840585341056188,0,0.1625,17,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,11136,86
1.7043,-3.8825000000000025,0,-46.59000000000003,,hard,12,46,barnes_group,0.03669946144024531,0,0.1616,20,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,11264,87
1.6801,-3.4741666666666684,0,-41.69000000000002,,hard,12,41,barnes_group,0.04044191911816597,0,0.1608,24,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,11392,88
1.591,-3.230833333333335,0,-38.77000000000002,,hard,12,38,barnes_group,0.0532494547466437,0,0.16,22,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,11520,89
1.9032,-3.5541666666666694,0,-42.650000000000034,,hard,12,42,barnes_group,0.06791644543409348,0,0.1592,28,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,11648,90
1.4813,-3.5025000000000017,0,-42.03000000000002,,hard,12,41,barnes_group,0.18290656308333078,0,0.1584,16,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,11776,91
1.915,-3.389166666666666,0,-40.669999999999995,,hard,12,40,barnes_group,0.05848385641972224,0,0.1576,29,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,11904,92
1.7658,-3.3108333333333335,0,-39.730000000000004,,hard,12,39,barnes_group,0.1558241272966067,0,0.1569,26,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,12032,93
1.6051,-4.279166666666668,0,-51.35000000000001,,hard,12,51,barnes_group,0.13571541011333466,0,0.1561,22,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,12160,94
1.5744,-3.7083333333333353,0,-44.50000000000002,,hard,12,44,barnes_group,0.022848145415385563,0,0.1553,19,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,12288,95
1.6535,-3.2258333333333344,0,-38.710000000000015,,hard,12,38,barnes_group,0.14621188739935556,0,0.1545,24,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,12416,96
1.4776,-3.235833333333335,0,-38.83000000000002,,hard,12,38,barnes_group,0.1526483048995336,0,0.1537,19,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,12544,97
1.2955,-3.253333333333334,0,-39.040000000000006,,hard,12,38,barnes_group,0.07808756207426389,0,0.153,12,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,12672,98
1.6584,-3.405833333333335,0,-40.87000000000002,,hard,12,40,barnes_group,0.12589319547017416,0,0.1522,21,0,,1729,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,12800,99
2.8368,-10.166666666666666,0,-122,,hard,12,122,barnes_group,0.8962372541427612,0,0.25,31,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,128,0
3.4634,-9.423333333333334,0,-113.08,,hard,12,113,barnes_group,0.6272663474082947,0,0.2487,30,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,256,1
3.275,-10.333333333333334,0,-124,,hard,12,124,barnes_group,0.8554566105206808,0,0.2475,28,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,384,2
3.5557,-9.834166666666667,0,-118.00999999999999,,hard,12,118,barnes_group,0.6987943450609843,0,0.2463,35,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,512,3
4.0144,-10.003333333333336,0,-120.04000000000002,,hard,12,120,barnes_group,0.5930121342341105,0,0.245,31,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,640,4
3.7755,-9.585,0,-115.02000000000001,,hard,12,115,barnes_group,0.582164486249288,0,0.2438,33,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,768,5
3.6683,-9.916666666666666,0,-119,,hard,12,119,barnes_group,0.6246949831644694,0,0.2426,32,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,896,6
3.5973,-9.334999999999999,0,-112.02,,hard,12,112,barnes_group,0.6947488387425741,0,0.2414,38,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,1024,7
3.4928,-9.916666666666666,0,-119,,hard,12,119,barnes_group,2.9701605240503945,0,0.2402,25,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,1152,8
3.6097,-9.168333333333335,0,-110.02000000000001,,hard,12,110,barnes_group,0.6614062786102295,0,0.239,29,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,1280,9
3.2061,-8.920833333333334,0,-107.05000000000001,,hard,12,107,barnes_group,0.5022702217102051,0,0.2378,25,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,1408,10
3.4228,-9.085833333333333,0,-109.03,,hard,12,109,barnes_group,0.659611443678538,0,0.2366,39,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,1536,11
3.5334,-8.838333333333333,0,-106.06,,hard,12,106,barnes_group,0.5647153854370117,0,0.2354,31,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,1664,12
3.3828,-9.083333333333334,0,-109,,hard,12,109,barnes_group,0.4786703288555145,0,0.2342,22,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,1792,13
3.4138,-9.25,0,-111,,hard,12,111,barnes_group,0.5456287860870361,0,0.2331,20,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,1920,14
3.5656,-9.00666666666667,0,-108.08000000000003,,hard,12,108,barnes_group,0.5075820883115133,0,0.2319,35,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,2048,15
3.4354,-9.166666666666666,0,-110,,hard,12,110,barnes_group,0.42995747923851013,0,0.2307,35,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,2176,16
3.0459,-8.916666666666666,0,-107,,hard,12,107,barnes_group,0.52635125319163,0,0.2296,24,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,2304,17
3.2829,-8.9175,0,-107.01,,hard,12,107,barnes_group,0.5390845735867819,0,0.2284,33,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,2432,18
3.296,-9.00916666666667,0,-108.11000000000004,,hard,12,108,barnes_group,0.5208832820256551,0,0.2273,29,1,,1730,experiments/results/loophole_learning_metrics_hard_nomask_barnes_group_936013_0_20260811_153535,0,0,2560,19
