avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,seed,success_count,success_rate,total_steps,update
0.9233,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,0.03839891900618871,0,0.2046,29,8,1737,0,0.0,5248,40
0.8856,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,0.09496734291315079,0,0.2036,20,8,1737,0,0.0,5376,41
0.9464,-0.7800000000000005,0,-0.7800000000000005,0,0,barnes_group,0.02413786326845487,0,0.2025,26,8,1737,0,0.0,5504,42
0.8516,-0.7800000000000005,0,-0.7800000000000005,0,0,barnes_group,0.05550416683157285,0,0.2015,21,8,1737,0,0.0,5632,43
0.9103,-0.7600000000000005,0,-0.7600000000000005,0,0,barnes_group,0.027989319215218227,0,0.2005,29,8,1737,0,0.0,5760,44
0.819,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.06695967415968578,0,0.1995,28,8,1737,0,0.0,5888,45
0.8742,-0.7800000000000005,0,-0.7800000000000005,0,0,barnes_group,0.014482233673334122,0,0.1985,28,8,1737,0,0.0,6016,46
0.7241,-0.7600000000000005,0,-0.7600000000000005,0,0,barnes_group,0.043956030160188675,0,0.1975,22,8,1737,0,0.0,6144,47
0.6149,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.02724947656194369,0,0.1965,24,8,1737,0,0.0,6272,48
0.5784,-0.7600000000000005,0,-0.7600000000000005,0,0,barnes_group,0.05603216215968132,0,0.1956,24,8,1737,0,0.0,6400,49
0.5441,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.04795917123556137,0,0.1946,25,8,1737,0,0.0,6528,50
0.4884,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.09633306662241618,0,0.1936,26,8,1737,0,0.0,6656,51
0.4907,-0.7200000000000004,0,-0.7200000000000004,0,0,barnes_group,0.07970684766769409,0,0.1926,25,8,1737,0,0.0,6784,52
0.3917,-0.7600000000000005,0,-0.7600000000000005,0,0,barnes_group,0.11409825831651688,0,0.1917,24,8,1737,0,0.0,6912,53
0.417,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.05194515362381935,0,0.1907,23,8,1737,0,0.0,7040,54
0.4964,-0.7900000000000005,0,-0.7900000000000005,0,0,barnes_group,0.034206319600343704,0,0.1898,31,8,1737,0,0.0,7168,55
0.4236,-0.7900000000000005,0,-0.7900000000000005,0,0,barnes_group,0.08185527225335439,0,0.1888,23,8,1737,0,0.0,7296,56
0.4402,-0.7800000000000005,0,-0.7800000000000005,0,0,barnes_group,0.03075397511323293,0,0.1879,23,8,1737,0,0.0,7424,57
0.4887,-0.7800000000000005,0,-0.7800000000000005,0,0,barnes_group,0.035697356487313904,0,0.1869,27,8,1737,0,0.0,7552,58
0.4134,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,0.030344232295950253,0,0.186,21,8,1737,0,0.0,7680,59
0.4496,-0.7900000000000005,0,-0.7900000000000005,0,0,barnes_group,0.06628819182515144,0,0.1851,24,8,1737,0,0.0,7808,60
0.45,-0.7600000000000005,0,-0.7600000000000005,0,0,barnes_group,0.06898979842662811,0,0.1841,21,8,1737,0,0.0,7936,61
